Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdensity	AvHet	SDHet	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdensity	CummAvHet	CummSDHet
7_1_12	0.17	24948	22001	0.88	5.5	4.2	0.02451	0.019	0.06355	0.14146	60285	57010	0.95	11.1	8.9	0.0484	0.03834	0.0639	0.10746
7_1_12	0.08	92736	5060	0.05	1.5	1.3	0.00687	0.0059	1.0	0.0	153021	62070	0.41	10.4	9.0	0.04501	0.0385	0.14021	0.27608
5_10_12	1.0	285	285	1.0	26.6	10.6	0.11372	0.04505	0.0608	0.03415	285	285	1.0	26.6	10.6	0.11372	0.04505	0.0608	0.03415
5_10_12	0.92	568	568	1.0	27.8	10.4	0.11835	0.04427	0.06185	0.03734	853	853	1.0	27.4	10.5	0.11681	0.04456	0.0615	0.03629
5_10_12	0.83	1180	1178	1.0	26.0	10.3	0.11072	0.04382	0.0732	0.04869	2033	2031	1.0	26.6	10.4	0.11328	0.04423	0.06829	0.04428
5_10_12	0.75	1593	1592	1.0	24.4	9.9	0.10441	0.04277	0.07636	0.04551	3626	3623	1.0	25.6	10.2	0.10938	0.04381	0.07183	0.045
5_10_12	0.67	2113	2111	1.0	22.4	9.5	0.09616	0.04102	0.07587	0.05435	5739	5734	1.0	24.4	10.1	0.10451	0.04327	0.07332	0.04869
5_10_12	0.58	2787	2784	1.0	20.3	8.9	0.08729	0.03843	0.07691	0.0598	8526	8518	1.0	23.1	9.9	0.09888	0.04252	0.07449	0.0526
5_10_12	0.5	3461	3453	1.0	17.8	8.4	0.07651	0.03617	0.07689	0.06481	11987	11971	1.0	21.6	9.8	0.09243	0.04203	0.07518	0.0564
5_10_12	0.42	4562	4547	1.0	14.9	7.6	0.06447	0.03315	0.07637	0.0739	16549	16518	1.0	19.7	9.7	0.08473	0.0417	0.07551	0.06171
5_10_12	0.33	6371	6327	0.99	12.3	7.0	0.05318	0.03033	0.075	0.08809	22920	22845	1.0	17.7	9.6	0.076	0.04137	0.07537	0.07002
5_10_12	0.25	10233	9988	0.98	9.2	5.9	0.0405	0.02589	0.07616	0.11224	33153	32833	0.99	15.1	9.5	0.0652	0.04076	0.07561	0.08511
5_10_12	0.17	24827	21828	0.88	5.5	4.3	0.02483	0.01935	0.08014	0.15808	57980	54661	0.94	11.3	9.1	0.04908	0.03922	0.07742	0.11973
5_10_12	0.08	97988	6366	0.06	2.2	2.3	0.01013	0.01084	1.0	0.0	155968	61027	0.39	10.3	9.1	0.04501	0.03914	0.17366	0.30392
7_6_6	1.0	196	196	1.0	23.8	9.6	0.10131	0.04027	0.06088	0.03125	196	196	1.0	23.8	9.6	0.10131	0.04027	0.06088	0.03125
7_6_6	0.92	407	407	1.0	26.0	9.3	0.11062	0.03908	0.06272	0.03602	603	603	1.0	25.3	9.4	0.10759	0.03968	0.06212	0.03453
7_6_6	0.83	944	943	1.0	23.3	8.9	0.09944	0.03795	0.07666	0.05476	1547	1546	1.0	24.1	9.2	0.10262	0.03882	0.07099	0.04841
7_6_6	0.75	1413	1412	1.0	21.7	8.8	0.09255	0.03759	0.07895	0.05244	2960	2958	1.0	22.9	9.1	0.09781	0.03857	0.07479	0.05052
7_6_6	0.67	1881	1877	1.0	19.9	8.1	0.08533	0.03469	0.07985	0.05585	4841	4835	1.0	21.8	8.8	0.09297	0.0376	0.07675	0.05271
7_6_6	0.58	2359	2358	1.0	18.1	7.8	0.07774	0.03339	0.08019	0.05949	7200	7193	1.0	20.6	8.7	0.08798	0.03697	0.07788	0.05504
7_6_6	0.5	3225	3220	1.0	15.9	7.1	0.06853	0.03073	0.08391	0.06897	10425	10413	1.0	19.1	8.5	0.08196	0.03629	0.07974	0.05976
7_6_6	0.42	4370	4356	1.0	13.2	6.5	0.05707	0.02787	0.08085	0.07507	14795	14769	1.0	17.4	8.4	0.07462	0.03587	0.08007	0.06465
7_6_6	0.33	6314	6262	0.99	10.8	6.1	0.04661	0.02624	0.08108	0.09003	21109	21031	1.0	15.4	8.3	0.06628	0.03567	0.08037	0.07314
7_6_6	0.25	10166	9888	0.97	8.1	5.0	0.03518	0.02172	0.08193	0.11492	31275	30919	0.99	13.1	8.2	0.05633	0.03502	0.08087	0.08867
7_6_6	0.17	26504	23167	0.87	4.9	3.6	0.02155	0.01593	0.0856	0.16299	57779	54086	0.94	9.6	7.8	0.04143	0.03326	0.08289	0.12601
7_6_6	0.08	107775	7948	0.07	2.2	2.1	0.00986	0.00964	1.0	0.0	165554	62034	0.37	8.6	7.7	0.03739	0.03298	0.2004	0.32833
5_3_12	1.0	268	268	1.0	27.7	12.1	0.11713	0.05008	0.05999	0.02918	268	268	1.0	27.7	12.1	0.11713	0.05008	0.05999	0.02918
5_3_12	0.92	562	562	1.0	28.5	10.2	0.12133	0.0437	0.06034	0.03817	830	830	1.0	28.2	10.9	0.11997	0.04587	0.06023	0.0355
5_3_12	0.83	1196	1192	1.0	26.2	10.3	0.1118	0.04378	0.06861	0.0437	2026	2022	1.0	27.0	10.6	0.11516	0.04482	0.06517	0.04074
5_3_12	0.75	1725	1725	1.0	24.2	9.8	0.10374	0.04203	0.07189	0.04235	3751	3747	1.0	25.7	10.3	0.1099	0.04392	0.06826	0.04162
5_3_12	0.67	2217	2216	1.0	22.6	9.6	0.09695	0.04109	0.06962	0.04991	5968	5963	1.0	24.6	10.1	0.10509	0.04334	0.06877	0.04488
5_3_12	0.58	3056	3054	1.0	20.1	8.8	0.0863	0.03816	0.07058	0.05751	9024	9017	1.0	23.1	10.0	0.09872	0.0426	0.06938	0.04952
5_3_12	0.5	3867	3860	1.0	17.8	8.3	0.07668	0.03604	0.06885	0.0602	12891	12877	1.0	21.5	9.8	0.09212	0.04197	0.06922	0.05295
5_3_12	0.42	4981	4969	1.0	14.9	7.5	0.06443	0.03274	0.0681	0.06907	17872	17846	1.0	19.7	9.7	0.08441	0.04152	0.06891	0.05789
5_3_12	0.33	7011	6959	0.99	12.2	6.9	0.05285	0.03023	0.06624	0.08298	24883	24805	1.0	17.6	9.6	0.07555	0.0412	0.06816	0.06591
5_3_12	0.25	11015	10755	0.98	9.1	5.8	0.04015	0.02558	0.06638	0.10446	35898	35560	0.99	15.0	9.5	0.06485	0.04058	0.06762	0.07957
5_3_12	0.17	25611	22526	0.88	5.5	4.2	0.02472	0.01926	0.07022	0.14897	61509	58086	0.94	11.3	9.1	0.04928	0.03917	0.06863	0.11173
5_3_12	0.08	98501	5830	0.06	1.8	1.6	0.00825	0.00726	1.0	0.0	160010	63916	0.4	10.5	9.1	0.04554	0.03922	0.15358	0.28853
7_3_6	1.0	201	200	1.0	24.0	9.6	0.1011	0.03952	0.06036	0.03363	201	200	1.0	24.0	9.6	0.1011	0.03952	0.06036	0.03363
7_3_6	0.92	386	386	1.0	25.3	9.6	0.10727	0.03981	0.06033	0.03575	587	586	1.0	24.8	9.7	0.10516	0.03978	0.06034	0.03501
7_3_6	0.83	920	920	1.0	23.0	8.9	0.09824	0.03819	0.07331	0.05036	1507	1506	1.0	23.7	9.3	0.10093	0.03895	0.06826	0.04544
7_3_6	0.75	1382	1380	1.0	21.3	8.3	0.09096	0.03526	0.0747	0.04372	2889	2886	1.0	22.6	8.9	0.09616	0.03756	0.07134	0.04473
7_3_6	0.67	1873	1871	1.0	19.6	8.0	0.08359	0.03397	0.07341	0.05254	4762	4757	1.0	21.4	8.7	0.09122	0.0367	0.07215	0.04796
7_3_6	0.58	2516	2515	1.0	17.8	7.7	0.07621	0.03282	0.07425	0.05686	7278	7272	1.0	20.1	8.5	0.08603	0.03612	0.07288	0.05122
7_3_6	0.5	3507	3499	1.0	15.7	7.0	0.06749	0.03014	0.07548	0.06482	10785	10771	1.0	18.7	8.3	0.08001	0.03537	0.07373	0.05601
7_3_6	0.42	4809	4795	1.0	13.1	6.4	0.05668	0.02761	0.0733	0.07168	15594	15566	1.0	17.0	8.2	0.07282	0.03488	0.07359	0.06127
7_3_6	0.33	6856	6806	0.99	10.6	5.9	0.04602	0.02542	0.07387	0.0874	22450	22372	1.0	15.0	8.1	0.06467	0.03457	0.07368	0.07025
7_3_6	0.25	10938	10657	0.97	8.0	4.9	0.03476	0.02133	0.07397	0.10922	33388	33029	0.99	12.8	8.0	0.05502	0.03394	0.07377	0.0848
7_3_6	0.17	27651	24192	0.87	4.8	3.5	0.02131	0.01553	0.07732	0.15499	61039	57221	0.94	9.4	7.6	0.04077	0.03231	0.07527	0.11962
7_3_6	0.08	109551	7445	0.07	1.9	1.6	0.0084	0.00723	1.0	0.0	170590	64666	0.38	8.5	7.5	0.03704	0.0322	0.18174	0.31588
5_6_10	1.0	286	286	1.0	27.2	11.6	0.11564	0.04748	0.05907	0.02923	286	286	1.0	27.2	11.6	0.11564	0.04748	0.05907	0.02923
5_6_10	0.92	552	552	1.0	27.9	10.3	0.11931	0.04397	0.06112	0.03739	838	838	1.0	27.7	10.8	0.11806	0.0452	0.06042	0.03481
5_6_10	0.83	1165	1165	1.0	25.7	10.0	0.10924	0.04249	0.07248	0.04593	2003	2003	1.0	26.5	10.4	0.11293	0.04385	0.06744	0.04205
5_6_10	0.75	1653	1651	1.0	24.1	9.7	0.10335	0.0418	0.07427	0.04382	3656	3654	1.0	25.4	10.1	0.1086	0.04319	0.07052	0.04299
5_6_10	0.67	2186	2183	1.0	22.1	9.4	0.09463	0.04045	0.07417	0.0556	5842	5837	1.0	24.2	10.0	0.10337	0.04272	0.07189	0.04812
5_6_10	0.58	2906	2902	1.0	19.9	8.6	0.08547	0.03704	0.07508	0.05987	8748	8739	1.0	22.8	9.8	0.09743	0.04178	0.07295	0.05234
5_6_10	0.5	3660	3651	1.0	17.5	7.9	0.07527	0.03437	0.07468	0.06341	12408	12390	1.0	21.2	9.6	0.0909	0.041	0.07346	0.05583
5_6_10	0.42	4734	4718	1.0	14.8	7.5	0.06381	0.0325	0.07392	0.07096	17142	17108	1.0	19.4	9.5	0.08343	0.04069	0.07358	0.06038
5_6_10	0.33	6658	6613	0.99	11.9	6.7	0.05158	0.0291	0.07286	0.08684	23800	23721	1.0	17.3	9.4	0.07455	0.04042	0.07338	0.06879
5_6_10	0.25	10687	10421	0.98	9.0	5.7	0.0393	0.02481	0.07215	0.10952	34487	34142	0.99	14.8	9.3	0.06379	0.03983	0.07301	0.08336
5_6_10	0.17	25688	22552	0.88	5.4	4.1	0.02411	0.01852	0.07666	0.15528	60175	56694	0.94	11.0	8.9	0.04801	0.03833	0.07446	0.11738
5_6_10	0.08	101608	6481	0.06	2.1	2.0	0.00946	0.00919	1.0	0.0	161783	63175	0.39	10.1	8.9	0.04405	0.03826	0.16941	0.30204
5_12_6	1.0	228	228	1.0	24.7	9.7	0.10622	0.04132	0.06388	0.03961	228	228	1.0	24.7	9.7	0.10622	0.04132	0.06388	0.03961
5_12_6	0.92	434	434	1.0	25.3	9.4	0.10778	0.03981	0.06386	0.03829	662	662	1.0	25.1	9.5	0.10725	0.04031	0.06386	0.03872
5_12_6	0.83	1036	1033	1.0	23.9	9.4	0.10173	0.04009	0.07807	0.05317	1698	1695	1.0	24.3	9.4	0.10388	0.04025	0.07252	0.04853
5_12_6	0.75	1456	1455	1.0	22.1	8.8	0.09482	0.03794	0.08129	0.04657	3154	3150	1.0	23.3	9.2	0.0997	0.03946	0.07657	0.04783
5_12_6	0.67	1908	1906	1.0	20.5	8.6	0.08777	0.03712	0.0815	0.0569	5062	5056	1.0	22.3	9.1	0.0952	0.03902	0.07843	0.05148
5_12_6	0.58	2546	2545	1.0	18.5	8.0	0.07934	0.03432	0.0842	0.0587	7608	7601	1.0	21.0	8.9	0.08989	0.03825	0.08036	0.05407
5_12_6	0.5	3298	3290	1.0	16.2	7.4	0.06965	0.03194	0.08656	0.06894	10906	10891	1.0	19.5	8.8	0.08377	0.03762	0.08223	0.05903
5_12_6	0.42	4426	4411	1.0	13.6	6.9	0.0587	0.02998	0.08435	0.07696	15332	15302	1.0	17.8	8.7	0.07655	0.03736	0.08284	0.06471
5_12_6	0.33	6294	6241	0.99	10.9	6.2	0.04747	0.02704	0.08558	0.09481	21626	21543	1.0	15.8	8.7	0.06812	0.03711	0.08364	0.0747
5_12_6	0.25	10315	10030	0.97	8.2	5.2	0.03577	0.02254	0.08652	0.11884	31941	31573	0.99	13.4	8.5	0.05784	0.03644	0.08455	0.09108
5_12_6	0.17	26871	23407	0.87	4.9	3.8	0.02171	0.01668	0.08881	0.1663	58812	54980	0.93	9.8	8.1	0.04246	0.03464	0.08637	0.12861
5_12_6	0.08	115365	7891	0.07	2.5	2.7	0.01118	0.01281	0.99988	0.01055	174177	62871	0.36	8.9	8.0	0.03853	0.03431	0.20102	0.32569
5_12_10	1.0	275	275	1.0	26.0	10.4	0.11135	0.04483	0.06166	0.03871	275	275	1.0	26.0	10.4	0.11135	0.04483	0.06166	0.03871
5_12_10	0.92	546	546	1.0	27.4	10.4	0.11656	0.04417	0.06146	0.03836	821	821	1.0	26.9	10.4	0.11482	0.04443	0.06153	0.03845
5_12_10	0.83	1136	1135	1.0	25.4	10.0	0.10828	0.04274	0.07274	0.04481	1957	1956	1.0	26.0	10.2	0.11102	0.04357	0.06803	0.04261
5_12_10	0.75	1589	1588	1.0	24.1	9.6	0.10325	0.04145	0.07727	0.04421	3546	3544	1.0	25.2	10.0	0.10754	0.0428	0.07217	0.04357
5_12_10	0.67	2069	2068	1.0	22.1	9.3	0.09494	0.04016	0.07687	0.05586	5615	5612	1.0	24.1	9.9	0.1029	0.04228	0.07391	0.04851
5_12_10	0.58	2726	2721	1.0	19.9	8.7	0.08525	0.03726	0.07821	0.05816	8341	8333	1.0	22.7	9.7	0.09713	0.04154	0.07531	0.05189
5_12_10	0.5	3423	3416	1.0	17.5	8.1	0.0753	0.03521	0.07827	0.06603	11764	11749	1.0	21.2	9.6	0.09078	0.04102	0.07617	0.05638
5_12_10	0.42	4488	4473	1.0	14.8	7.6	0.06399	0.03278	0.07839	0.075	16252	16222	1.0	19.4	9.5	0.0834	0.04072	0.07678	0.06208
5_12_10	0.33	6302	6253	0.99	11.9	6.8	0.0517	0.02947	0.07779	0.0899	22554	22475	1.0	17.3	9.4	0.07458	0.0405	0.07706	0.07093
5_12_10	0.25	10209	9956	0.98	9.0	5.7	0.03943	0.025	0.07867	0.1138	32763	32431	0.99	14.8	9.3	0.06379	0.03989	0.07756	0.08639
5_12_10	0.17	25136	22033	0.88	5.4	4.2	0.02406	0.01867	0.08123	0.15966	57899	54464	0.94	11.0	8.9	0.04772	0.03832	0.07904	0.12149
5_12_10	0.08	101462	6718	0.07	2.3	2.5	0.01043	0.01154	1.0	0.0	159361	61182	0.38	10.0	8.9	0.04362	0.03818	0.18017	0.30991
5_10_6	1.0	224	224	1.0	24.8	9.9	0.10623	0.04205	0.06167	0.03468	224	224	1.0	24.8	9.9	0.10623	0.04205	0.06167	0.03468
5_10_6	0.92	427	427	1.0	25.2	9.5	0.1072	0.03979	0.06349	0.04	651	651	1.0	25.1	9.6	0.10687	0.04055	0.06287	0.03824
5_10_6	0.83	1051	1047	1.0	23.8	9.3	0.10151	0.03952	0.07933	0.05767	1702	1698	1.0	24.3	9.4	0.10356	0.03999	0.07302	0.05171
5_10_6	0.75	1475	1473	1.0	22.1	8.9	0.09449	0.03818	0.08137	0.05242	3177	3171	1.0	23.3	9.3	0.09935	0.03942	0.0769	0.0522
5_10_6	0.67	1947	1944	1.0	20.4	8.5	0.08755	0.03675	0.08162	0.05466	5124	5115	1.0	22.2	9.1	0.09487	0.03885	0.07869	0.05319
5_10_6	0.58	2577	2575	1.0	18.4	7.9	0.07881	0.03417	0.08305	0.05857	7701	7690	1.0	20.9	8.9	0.08949	0.0381	0.08015	0.05509
5_10_6	0.5	3349	3342	1.0	16.1	7.3	0.06922	0.03139	0.08553	0.0669	11050	11032	1.0	19.4	8.7	0.08335	0.03738	0.08178	0.05896
5_10_6	0.42	4458	4444	1.0	13.5	6.9	0.05813	0.0296	0.08365	0.07771	15508	15476	1.0	17.7	8.7	0.07611	0.03712	0.08232	0.06491
5_10_6	0.33	6336	6284	0.99	10.9	6.2	0.04723	0.02675	0.08368	0.09215	21844	21760	1.0	15.8	8.6	0.06777	0.03685	0.08271	0.07381
5_10_6	0.25	10440	10151	0.97	8.1	5.1	0.03536	0.02227	0.08444	0.11752	32284	31911	0.99	13.3	8.5	0.05746	0.03621	0.08326	0.09005
5_10_6	0.17	27106	23612	0.87	4.9	3.7	0.02168	0.01642	0.08755	0.16529	59390	55523	0.93	9.7	8.0	0.04224	0.03437	0.08509	0.12761
5_10_6	0.08	115813	7864	0.07	2.4	2.6	0.01085	0.01201	1.0	0.0	175203	63387	0.36	8.8	7.9	0.03835	0.03405	0.19859	0.32439
5_3_10	1.0	262	262	1.0	27.3	11.4	0.11662	0.04816	0.0576	0.02998	262	262	1.0	27.3	11.4	0.11662	0.04816	0.0576	0.02998
5_3_10	0.92	546	546	1.0	28.0	10.5	0.11917	0.04414	0.05835	0.03624	808	808	1.0	27.8	10.8	0.11834	0.04547	0.0581	0.03432
5_3_10	0.83	1161	1157	1.0	25.7	10.2	0.10937	0.04361	0.06885	0.04418	1969	1965	1.0	26.5	10.5	0.11306	0.04459	0.06443	0.04075
5_3_10	0.75	1704	1703	1.0	24.1	9.8	0.10294	0.04229	0.071	0.04163	3673	3668	1.0	25.4	10.3	0.10836	0.04383	0.06748	0.04129
5_3_10	0.67	2203	2202	1.0	21.8	9.0	0.0933	0.03866	0.06979	0.05015	5876	5870	1.0	24.0	10.0	0.10271	0.04259	0.06835	0.04483
5_3_10	0.58	3079	3077	1.0	19.8	8.6	0.08494	0.03693	0.07125	0.0596	8955	8947	1.0	22.6	9.7	0.0966	0.04159	0.06934	0.05042
5_3_10	0.5	3892	3886	1.0	17.3	8.0	0.07459	0.03467	0.06973	0.06101	12847	12833	1.0	21.0	9.5	0.08994	0.04089	0.06946	0.05384
5_3_10	0.42	5022	5011	1.0	14.7	7.3	0.06343	0.03182	0.06816	0.06855	17869	17844	1.0	19.2	9.4	0.08249	0.04036	0.06909	0.05835
5_3_10	0.33	7080	7027	0.99	11.8	6.7	0.05125	0.02912	0.06756	0.08376	24949	24871	1.0	17.1	9.3	0.07366	0.04008	0.06866	0.06652
5_3_10	0.25	11167	10905	0.98	8.9	5.6	0.03896	0.02461	0.067	0.10564	36116	35776	0.99	14.6	9.2	0.06309	0.03945	0.06816	0.08049
5_3_10	0.17	26228	23042	0.88	5.4	4.1	0.02401	0.0184	0.07036	0.14875	62344	58818	0.94	11.0	8.9	0.04778	0.03799	0.06902	0.11229
5_3_10	0.08	101821	6041	0.06	1.8	1.6	0.00826	0.00741	1.0	0.0	164165	64859	0.4	10.1	8.9	0.0441	0.03802	0.15573	0.29094
7_1_6	1.0	170	170	1.0	23.2	9.8	0.09801	0.03982	0.06135	0.03478	170	170	1.0	23.2	9.8	0.09801	0.03982	0.06135	0.03478
7_1_6	0.92	370	370	1.0	23.9	9.5	0.1006	0.03889	0.05936	0.03616	540	540	1.0	23.7	9.6	0.09979	0.03917	0.05998	0.03571
7_1_6	0.83	909	907	1.0	22.7	8.8	0.09661	0.03773	0.06955	0.04279	1449	1447	1.0	23.1	9.1	0.0978	0.03829	0.06598	0.04055
7_1_6	0.75	1388	1387	1.0	20.8	8.5	0.08858	0.0363	0.07092	0.05027	2837	2834	1.0	21.9	8.9	0.09328	0.03761	0.0684	0.04562
7_1_6	0.67	1952	1952	1.0	19.1	7.9	0.08187	0.0339	0.07025	0.05168	4789	4786	1.0	20.8	8.6	0.08863	0.03657	0.06916	0.04819
7_1_6	0.58	2678	2676	1.0	17.4	7.6	0.07457	0.0329	0.06852	0.05522	7467	7462	1.0	19.6	8.5	0.08359	0.03593	0.06893	0.05082
7_1_6	0.5	3714	3709	1.0	15.5	7.0	0.06654	0.0299	0.06927	0.06241	11181	11171	1.0	18.2	8.2	0.07793	0.03498	0.06904	0.05493
7_1_6	0.42	5136	5120	1.0	12.8	6.3	0.05541	0.02725	0.06775	0.06932	16317	16291	1.0	16.5	8.1	0.07085	0.03437	0.06864	0.05983
7_1_6	0.33	7329	7278	0.99	10.6	5.9	0.04582	0.02546	0.06602	0.08246	23646	23569	1.0	14.7	8.0	0.06312	0.03392	0.06783	0.06764
7_1_6	0.25	11579	11268	0.97	7.9	4.8	0.03441	0.02106	0.06478	0.1028	35225	34837	0.99	12.5	7.8	0.05383	0.0332	0.06684	0.08072
7_1_6	0.17	28703	25153	0.88	4.8	3.5	0.02111	0.01539	0.06698	0.14488	63928	59990	0.94	9.2	7.4	0.04011	0.03163	0.0669	0.11218
7_1_6	0.08	112814	6231	0.06	1.5	1.3	0.00682	0.00559	1.0	0.0	176742	66221	0.37	8.5	7.4	0.03698	0.03168	0.1547	0.29261
5_6_12	1.0	285	285	1.0	27.0	11.2	0.11541	0.04761	0.05908	0.02948	285	285	1.0	27.0	11.2	0.11541	0.04761	0.05908	0.02948
5_6_12	0.92	575	575	1.0	28.2	10.3	0.12055	0.04416	0.06169	0.03822	860	860	1.0	27.8	10.6	0.11885	0.04537	0.06082	0.03556
5_6_12	0.83	1183	1182	1.0	26.1	10.2	0.11125	0.04344	0.07121	0.04522	2043	2042	1.0	26.8	10.4	0.11445	0.04441	0.06684	0.04174
5_6_12	0.75	1675	1673	1.0	24.5	10.0	0.10504	0.043	0.07422	0.04479	3718	3715	1.0	25.8	10.3	0.11022	0.04403	0.07016	0.04329
5_6_12	0.67	2189	2187	1.0	22.4	9.3	0.09601	0.04014	0.07386	0.05606	5907	5902	1.0	24.5	10.1	0.10495	0.04317	0.07153	0.04844
5_6_12	0.58	2897	2894	1.0	20.3	8.8	0.08744	0.03807	0.07381	0.05684	8804	8796	1.0	23.2	9.9	0.09919	0.04237	0.07228	0.05136
5_6_12	0.5	3609	3599	1.0	17.9	8.3	0.07722	0.03619	0.07413	0.06242	12413	12395	1.0	21.6	9.7	0.09281	0.04187	0.07282	0.05481
5_6_12	0.42	4697	4682	1.0	15.0	7.6	0.06483	0.03308	0.07412	0.07113	17110	17077	1.0	19.8	9.7	0.08514	0.04158	0.07318	0.05973
5_6_12	0.33	6619	6570	0.99	12.3	7.0	0.0533	0.03044	0.07117	0.0856	23729	23647	1.0	17.7	9.6	0.07629	0.04134	0.07262	0.06792
5_6_12	0.25	10518	10262	0.98	9.2	5.8	0.0403	0.02556	0.07156	0.10961	34247	33909	0.99	15.1	9.5	0.0654	0.04078	0.0723	0.08278
5_6_12	0.17	25114	22084	0.88	5.5	4.3	0.02486	0.01941	0.07651	0.15485	59361	55993	0.94	11.4	9.2	0.04941	0.03935	0.07396	0.11667
5_6_12	0.08	98025	6216	0.06	2.1	2.0	0.00939	0.00918	1.0	0.0	157386	62209	0.4	10.4	9.1	0.04541	0.03932	0.16649	0.29896
7_12_6	1.0	223	223	1.0	24.5	9.7	0.10426	0.04077	0.06173	0.03467	223	223	1.0	24.5	9.7	0.10426	0.04077	0.06173	0.03467
7_12_6	0.92	405	405	1.0	25.7	9.6	0.10984	0.04024	0.06521	0.0391	628	628	1.0	25.3	9.7	0.10786	0.04049	0.06397	0.0376
7_12_6	0.83	927	924	1.0	23.7	9.2	0.10077	0.03945	0.07622	0.04912	1555	1552	1.0	24.3	9.4	0.10364	0.04001	0.07126	0.0452
7_12_6	0.75	1355	1355	1.0	22.1	9.0	0.09457	0.03869	0.08332	0.0566	2910	2907	1.0	23.3	9.3	0.09941	0.03966	0.07689	0.05118
7_12_6	0.67	1768	1766	1.0	20.7	8.5	0.0889	0.03666	0.08359	0.05531	4678	4673	1.0	22.3	9.1	0.09544	0.03888	0.07942	0.05287
7_12_6	0.58	2217	2211	1.0	18.6	8.1	0.07977	0.03501	0.08676	0.06517	6895	6884	1.0	21.1	9.0	0.09041	0.03838	0.08178	0.05721
7_12_6	0.5	3002	2996	1.0	16.3	7.4	0.07021	0.03187	0.08898	0.06949	9897	9880	1.0	19.7	8.8	0.08428	0.03769	0.08396	0.06128
7_12_6	0.42	4096	4080	1.0	13.6	6.9	0.05877	0.02979	0.0876	0.07815	13993	13960	1.0	17.9	8.7	0.07683	0.03741	0.08502	0.06667
7_12_6	0.33	5880	5834	0.99	11.0	6.3	0.04774	0.02728	0.08823	0.09431	19873	19794	1.0	15.9	8.7	0.06825	0.03718	0.08597	0.07588
7_12_6	0.25	9524	9265	0.97	8.2	5.2	0.03588	0.0226	0.09045	0.12071	29397	29059	0.99	13.4	8.5	0.05793	0.03649	0.0874	0.09259
7_12_6	0.17	25081	21920	0.87	4.9	3.8	0.02192	0.01673	0.09281	0.16984	54478	50979	0.94	9.8	8.1	0.04245	0.0346	0.08972	0.13151
7_12_6	0.08	104465	8059	0.08	2.5	2.8	0.01137	0.01305	1.0	0.0	158943	59038	0.37	8.8	8.0	0.0382	0.03422	0.21398	0.33557
5_6_6	1.0	211	211	1.0	24.3	9.9	0.10383	0.04213	0.0596	0.03029	211	211	1.0	24.3	9.9	0.10383	0.04213	0.0596	0.03029
5_6_6	0.92	436	436	1.0	25.8	9.4	0.10971	0.03966	0.06261	0.03888	647	647	1.0	25.3	9.6	0.10779	0.04054	0.06163	0.03631
5_6_6	0.83	1031	1030	1.0	23.1	9.0	0.09879	0.03866	0.07492	0.05411	1678	1677	1.0	24.0	9.3	0.10227	0.03963	0.06979	0.04845
5_6_6	0.75	1486	1483	1.0	21.7	8.5	0.09266	0.03642	0.07744	0.04446	3164	3160	1.0	22.9	9.0	0.09776	0.03845	0.07338	0.04677
5_6_6	0.67	2015	2014	1.0	19.9	8.1	0.08524	0.03466	0.07806	0.05544	5179	5174	1.0	21.7	8.8	0.09289	0.03752	0.0752	0.05037
5_6_6	0.58	2714	2712	1.0	17.9	7.7	0.07696	0.03316	0.07946	0.05994	7893	7886	1.0	20.4	8.6	0.08741	0.03686	0.07667	0.05389
5_6_6	0.5	3545	3534	1.0	15.8	7.1	0.06806	0.03073	0.07958	0.06376	11438	11420	1.0	19.0	8.5	0.08142	0.0362	0.07757	0.05714
5_6_6	0.42	4705	4690	1.0	13.2	6.6	0.05697	0.02835	0.07861	0.07352	16143	16110	1.0	17.3	8.4	0.0743	0.03587	0.07787	0.06235
5_6_6	0.33	6796	6742	0.99	10.7	6.0	0.0465	0.02594	0.07848	0.08927	22939	22852	1.0	15.4	8.3	0.0661	0.03558	0.07805	0.07136
5_6_6	0.25	11032	10728	0.97	8.0	4.9	0.03483	0.02153	0.0778	0.11299	33971	33580	0.99	13.0	8.2	0.05611	0.03496	0.07797	0.08685
5_6_6	0.17	28283	24643	0.87	4.8	3.6	0.0214	0.01589	0.08226	0.15987	62254	58223	0.94	9.5	7.8	0.04142	0.03326	0.07979	0.12318
5_6_6	0.08	118344	7768	0.07	2.1	2.1	0.00967	0.00956	1.0	0.0	180598	65991	0.37	8.7	7.7	0.03768	0.03303	0.18811	0.31833
5_1_12	1.0	254	254	1.0	26.0	11.5	0.10957	0.04776	0.06091	0.04055	254	254	1.0	26.0	11.5	0.10957	0.04776	0.06091	0.04055
5_1_12	0.92	546	546	1.0	27.5	11.2	0.11596	0.0464	0.06079	0.04113	800	800	1.0	27.0	11.3	0.11393	0.0469	0.06083	0.04092
5_1_12	0.83	1192	1190	1.0	25.7	10.5	0.10972	0.04506	0.06915	0.06137	1992	1990	1.0	26.2	10.9	0.11141	0.04584	0.0658	0.05423
5_1_12	0.75	1741	1741	1.0	24.1	10.2	0.10333	0.044	0.06862	0.04596	3733	3731	1.0	25.2	10.6	0.10764	0.04516	0.06712	0.05055
