Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdenisty	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdenisty
5_10_1	0.17	29242	16522	0.57	3.2	3.2	0.01431	0.01409	71059	52818	0.74	5.9	5.5	0.02576	0.02344
5_10_1	0.08	139647	9567	0.07	3.2	3.5	0.01519	0.01663	210706	62385	0.3	5.5	5.3	0.02414	0.02285
3_2_4	1.0	1728	1725	1.0	13.7	6.6	0.05818	0.02782	1728	1725	1.0	13.7	6.6	0.05818	0.02782
3_2_4	0.92	2387	2386	1.0	13.0	6.6	0.05544	0.02782	4115	4111	1.0	13.3	6.6	0.05659	0.02785
3_2_4	0.83	2807	2800	1.0	12.5	6.3	0.05318	0.02681	6922	6911	1.0	13.0	6.5	0.05521	0.02748
3_2_4	0.75	3262	3250	1.0	11.4	6.3	0.04869	0.02666	10184	10161	1.0	12.5	6.5	0.05312	0.02739
3_2_4	0.67	3656	3626	0.99	10.6	6.1	0.04522	0.02606	13840	13787	1.0	12.0	6.4	0.05104	0.02727
3_2_4	0.58	4717	4652	0.99	9.5	5.7	0.04083	0.0243	18557	18439	0.99	11.4	6.3	0.04847	0.02692
3_2_4	0.5	5750	5596	0.97	8.4	5.4	0.03603	0.02304	24307	24035	0.99	10.7	6.3	0.04557	0.02659
3_2_4	0.42	7842	7376	0.94	7.1	4.9	0.03094	0.02115	32149	31411	0.98	9.8	6.1	0.04213	0.02616
3_2_4	0.33	11126	9828	0.88	5.9	4.3	0.02614	0.0188	43275	41239	0.95	8.9	6.0	0.03832	0.02554
3_2_4	0.25	17371	13763	0.79	4.7	3.5	0.02123	0.01568	60646	55002	0.91	7.8	5.8	0.03404	0.0246
3_2_4	0.17	31100	19848	0.64	3.3	2.6	0.01573	0.01208	91746	74850	0.82	6.6	5.5	0.02919	0.02343
3_2_4	0.08	110714	3747	0.03	1.4	1.2	0.00663	0.00584	202460	78597	0.39	6.4	5.5	0.02811	0.0234
3_2_3	1.0	1488	1486	1.0	12.5	6.1	0.05315	0.02535	1488	1486	1.0	12.5	6.1	0.05315	0.02535
3_2_3	0.92	2171	2170	1.0	12.0	6.0	0.05093	0.02536	3659	3656	1.0	12.2	6.0	0.05183	0.02537
3_2_3	0.83	2578	2571	1.0	11.5	5.8	0.04892	0.02485	6237	6227	1.0	11.9	6.0	0.05063	0.0252
3_2_3	0.75	3104	3089	1.0	10.4	5.8	0.04422	0.02435	9341	9316	1.0	11.4	5.9	0.0485	0.0251
3_2_3	0.67	3570	3534	0.99	9.5	5.6	0.04081	0.02385	12911	12850	1.0	10.9	5.9	0.04639	0.025
3_2_3	0.58	4639	4560	0.98	8.6	5.2	0.03685	0.02203	17550	17410	0.99	10.3	5.8	0.04389	0.02461
3_2_3	0.5	5720	5541	0.97	7.6	4.9	0.03256	0.0211	23270	22951	0.99	9.6	5.7	0.04115	0.0243
3_2_3	0.42	8066	7523	0.93	6.4	4.5	0.02781	0.0193	31336	30474	0.97	8.8	5.6	0.03786	0.02387
3_2_3	0.33	11615	10137	0.87	5.3	3.9	0.0233	0.01679	42951	40611	0.95	8.0	5.4	0.03423	0.02319
3_2_3	0.25	18523	14365	0.78	4.2	3.2	0.01911	0.0142	61474	54976	0.89	7.0	5.2	0.03027	0.02223
3_2_3	0.17	33974	21034	0.62	3.0	2.4	0.01417	0.01085	95448	76010	0.8	5.9	4.9	0.02582	0.02102
3_2_3	0.08	124894	4316	0.03	1.4	1.2	0.00663	0.00586	220342	80326	0.36	5.7	4.9	0.02479	0.02094
3_1_4	1.0	1748	1741	1.0	13.5	6.8	0.05722	0.02822	1748	1741	1.0	13.5	6.8	0.05722	0.02822
3_1_4	0.92	2450	2449	1.0	12.9	6.5	0.055	0.02733	4198	4190	1.0	13.2	6.6	0.05592	0.02772
3_1_4	0.83	2833	2828	1.0	12.5	6.3	0.05315	0.0268	7031	7018	1.0	12.9	6.5	0.05481	0.02738
3_1_4	0.75	3399	3383	1.0	11.4	6.3	0.04856	0.02675	10430	10401	1.0	12.4	6.5	0.05277	0.02734
3_1_4	0.67	3812	3782	0.99	10.5	6.1	0.04476	0.02592	14242	14183	1.0	11.9	6.4	0.05064	0.0272
3_1_4	0.58	4973	4900	0.99	9.4	5.7	0.04057	0.02428	19215	19083	0.99	11.3	6.3	0.04805	0.02684
3_1_4	0.5	6051	5884	0.97	8.3	5.4	0.03578	0.02332	25266	24967	0.99	10.6	6.3	0.04516	0.02657
3_1_4	0.42	8226	7730	0.94	7.1	4.9	0.03092	0.02128	33492	32697	0.98	9.7	6.1	0.04179	0.02613
3_1_4	0.33	11660	10317	0.88	5.9	4.3	0.02608	0.0187	45152	43014	0.95	8.8	6.0	0.03802	0.02545
3_1_4	0.25	17982	14298	0.8	4.7	3.5	0.02125	0.01565	63134	57312	0.91	7.8	5.7	0.03384	0.02449
3_1_4	0.17	32042	20515	0.64	3.3	2.7	0.01575	0.01213	95176	77827	0.82	6.6	5.5	0.02907	0.02333
3_1_4	0.08	112910	3468	0.03	1.3	1.1	0.00608	0.0055	208086	81295	0.39	6.4	5.5	0.02809	0.02332
7_3_1	1.0	1021	1020	1.0	10.6	5.2	0.04498	0.02198	1021	1020	1.0	10.6	5.2	0.04498	0.02198
7_3_1	0.92	1325	1321	1.0	10.4	5.2	0.04416	0.02165	2346	2341	1.0	10.5	5.2	0.04452	0.02179
7_3_1	0.83	1562	1557	1.0	9.6	5.2	0.04106	0.02184	3908	3898	1.0	10.1	5.2	0.04314	0.02188
7_3_1	0.75	1847	1825	0.99	8.6	4.9	0.03692	0.02076	5755	5723	0.99	9.7	5.1	0.04116	0.02172
7_3_1	0.67	2246	2215	0.99	8.1	4.9	0.0347	0.02062	8001	7938	0.99	9.2	5.1	0.03935	0.02161
7_3_1	0.58	2911	2829	0.97	7.2	4.5	0.03074	0.01929	10912	10767	0.99	8.7	5.1	0.03709	0.02136
7_3_1	0.5	3909	3736	0.96	6.2	4.2	0.02656	0.01802	14821	14503	0.98	8.1	5.0	0.03438	0.02106
7_3_1	0.42	5939	5421	0.91	5.3	3.9	0.0227	0.01674	20760	19924	0.96	7.3	4.9	0.0312	0.02064
7_3_1	0.33	9118	7519	0.82	4.4	3.4	0.01912	0.01467	29878	27443	0.92	6.5	4.7	0.02789	0.01993
7_3_1	0.25	15577	11161	0.72	3.5	2.8	0.01527	0.01231	45455	38604	0.85	5.6	4.5	0.02424	0.01895
7_3_1	0.17	33053	17929	0.54	2.6	2.3	0.01162	0.00998	78508	56533	0.72	4.7	4.2	0.02024	0.01764
7_3_1	0.08	147430	8343	0.06	1.9	1.9	0.00897	0.00882	225938	64876	0.29	4.3	4.0	0.01879	0.01719
3_10_1	1.0	1029	1029	1.0	12.8	6.6	0.05446	0.02767	1029	1029	1.0	12.8	6.6	0.05446	0.02767
3_10_1	0.92	1530	1528	1.0	12.3	6.5	0.05239	0.02749	2559	2557	1.0	12.5	6.5	0.05323	0.02757
3_10_1	0.83	1847	1842	1.0	11.9	6.3	0.05068	0.02704	4406	4399	1.0	12.3	6.5	0.05216	0.02738
3_10_1	0.75	2095	2081	0.99	11.1	6.4	0.04728	0.02746	6501	6480	1.0	11.9	6.5	0.05059	0.02749
3_10_1	0.67	2416	2393	0.99	9.7	5.9	0.04141	0.02509	8917	8873	1.0	11.3	6.4	0.04812	0.02717
3_10_1	0.58	3126	3058	0.98	9.0	5.9	0.03848	0.02542	12043	11931	0.99	10.7	6.4	0.04565	0.02706
3_10_1	0.5	4090	3941	0.96	7.6	5.5	0.03246	0.02364	16133	15872	0.98	9.9	6.3	0.04237	0.02687
3_10_1	0.42	5721	5242	0.92	6.5	5.1	0.02802	0.02183	21854	21114	0.97	9.1	6.2	0.03881	0.02644
3_10_1	0.33	8825	7434	0.84	5.3	4.5	0.02319	0.01957	30679	28548	0.93	8.1	6.0	0.03474	0.02577
3_10_1	0.25	15194	11000	0.72	4.3	3.8	0.01881	0.01683	45873	39548	0.86	7.0	5.8	0.03031	0.02468
3_10_1	0.17	31992	17719	0.55	3.0	3.1	0.0138	0.01366	77865	57267	0.74	5.8	5.4	0.0252	0.02316
3_10_1	0.08	154658	9226	0.06	3.1	3.4	0.01481	0.01652	232523	66493	0.29	5.4	5.3	0.02376	0.02265
3_3_3	1.0	1478	1476	1.0	12.6	6.0	0.0535	0.02542	1478	1476	1.0	12.6	6.0	0.0535	0.02542
3_3_3	0.92	2197	2194	1.0	12.4	6.0	0.05269	0.02579	3675	3670	1.0	12.5	6.0	0.05301	0.02564
3_3_3	0.83	2550	2545	1.0	11.7	5.9	0.05006	0.02522	6225	6215	1.0	12.2	6.0	0.0518	0.02551
3_3_3	0.75	2998	2984	1.0	10.5	5.9	0.04508	0.02488	9223	9199	1.0	11.6	6.0	0.04962	0.0255
3_3_3	0.67	3362	3329	0.99	9.6	5.7	0.04124	0.02412	12585	12528	1.0	11.1	6.0	0.04739	0.02541
3_3_3	0.58	4477	4400	0.98	8.7	5.2	0.03727	0.02229	17062	16928	0.99	10.5	5.9	0.04476	0.02503
3_3_3	0.5	5441	5268	0.97	7.6	5.0	0.03283	0.02161	22503	22196	0.99	9.8	5.8	0.04193	0.02479
