Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdensity	AvHet	SDHet	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdensity	CummAvHet	CummSDHet
3_6_1	0.92	48	48	1.0	17.8	7.1	0.07555	0.03039	0.07322	0.0356	73	73	1.0	16.7	7.0	0.07078	0.02999	0.07071	0.03428
3_6_1	0.83	242	241	1.0	15.0	6.5	0.06408	0.02758	0.09189	0.05998	315	314	1.0	15.4	6.6	0.06564	0.02825	0.08697	0.05576
3_6_1	0.75	476	476	1.0	14.6	6.7	0.06202	0.02827	0.10268	0.04789	791	790	1.0	14.9	6.7	0.06346	0.0283	0.09643	0.0517
3_6_1	0.67	909	907	1.0	13.0	6.3	0.05534	0.02651	0.11033	0.06587	1700	1697	1.0	13.9	6.5	0.05912	0.02765	0.10386	0.06008
3_6_1	0.58	1376	1372	1.0	12.3	5.9	0.05234	0.02507	0.11755	0.07194	3076	3069	1.0	13.2	6.3	0.05609	0.02674	0.10998	0.06599
3_6_1	0.5	2188	2183	1.0	10.7	5.6	0.04586	0.0238	0.12048	0.07444	5264	5252	1.0	12.2	6.1	0.05184	0.02605	0.11434	0.06981
3_6_1	0.42	3289	3257	0.99	9.2	5.2	0.03941	0.02211	0.12575	0.09103	8553	8509	0.99	11.0	6.0	0.04708	0.02534	0.11871	0.07881
3_6_1	0.33	5403	5277	0.98	7.2	4.6	0.03092	0.01981	0.13002	0.11261	13956	13786	0.99	9.6	5.8	0.04089	0.02467	0.12304	0.09336
3_6_1	0.25	10505	9857	0.94	5.3	3.9	0.02303	0.01686	0.13981	0.15075	24461	23643	0.97	7.8	5.5	0.03345	0.02347	0.13003	0.12093
3_6_1	0.17	32598	25584	0.78	3.3	2.9	0.01442	0.01243	0.15209	0.2214	57059	49227	0.86	5.5	4.9	0.02356	0.02086	0.1415	0.18061
3_6_1	0.08	248398	19134	0.08	2.8	2.7	0.01223	0.01179	1.0	0.0	305457	68361	0.22	4.7	4.5	0.02039	0.01945	0.38179	0.41478
3_2_3	1.0	100	100	1.0	20.1	8.1	0.08578	0.03367	0.05832	0.03596	100	100	1.0	20.1	8.1	0.08578	0.03367	0.05832	0.03596
3_2_3	0.92	205	205	1.0	20.4	7.0	0.0855	0.02802	0.05894	0.03153	305	305	1.0	20.3	7.3	0.08559	0.02994	0.05874	0.03299
3_2_3	0.83	622	622	1.0	18.2	7.3	0.07709	0.03088	0.07269	0.04307	927	927	1.0	18.9	7.4	0.07989	0.03082	0.0681	0.04055
3_2_3	0.75	1172	1172	1.0	17.0	6.8	0.07218	0.0288	0.073	0.04514	2099	2099	1.0	17.8	7.1	0.07558	0.02994	0.07084	0.04323
3_2_3	0.67	1784	1784	1.0	15.4	6.6	0.06539	0.02803	0.07333	0.0534	3883	3883	1.0	16.7	7.0	0.0709	0.02952	0.07198	0.04818
3_2_3	0.58	2549	2548	1.0	14.0	6.2	0.05974	0.02611	0.0728	0.0547	6432	6431	1.0	15.6	6.8	0.06648	0.02874	0.07231	0.05086
3_2_3	0.5	3874	3871	1.0	12.1	5.7	0.05167	0.02455	0.07349	0.06241	10306	10302	1.0	14.3	6.7	0.06091	0.02816	0.07275	0.05549
3_2_3	0.42	5419	5396	1.0	10.3	5.2	0.04412	0.02206	0.07147	0.07107	15725	15698	1.0	12.9	6.5	0.05514	0.02741	0.07231	0.06129
3_2_3	0.33	8269	8177	0.99	8.3	4.6	0.03564	0.01994	0.07077	0.08559	23994	23875	1.0	11.3	6.3	0.04846	0.02676	0.07178	0.07056
3_2_3	0.25	14479	13928	0.96	6.1	3.8	0.02643	0.01659	0.07312	0.11087	38473	37803	0.98	9.4	6.1	0.04034	0.02582	0.07228	0.0876
3_2_3	0.17	39112	33164	0.85	3.7	2.7	0.01637	0.01176	0.07736	0.16009	77585	70967	0.91	6.7	5.6	0.02914	0.02372	0.07465	0.12677
3_2_3	0.08	196148	9812	0.05	1.7	1.4	0.00741	0.00602	1.0	0.0	273733	80779	0.3	6.1	5.5	0.0265	0.02343	0.18705	0.3248
4_1_2	1.0	66	66	1.0	16.1	6.6	0.06792	0.02715	0.06448	0.04423	66	66	1.0	16.1	6.6	0.06792	0.02715	0.06448	0.04423
4_1_2	0.92	109	109	1.0	17.6	5.8	0.07433	0.0247	0.06598	0.03659	175	175	1.0	17.1	6.1	0.07191	0.02577	0.06541	0.03953
4_1_2	0.83	381	381	1.0	15.1	6.6	0.06347	0.02793	0.07614	0.04553	556	556	1.0	15.7	6.5	0.06613	0.02753	0.07277	0.04398
4_1_2	0.75	780	780	1.0	14.5	6.2	0.06146	0.026	0.07983	0.05542	1336	1336	1.0	15.0	6.4	0.0634	0.02673	0.07689	0.05108
4_1_2	0.67	1340	1338	1.0	13.3	6.0	0.05648	0.02523	0.0747	0.06123	2676	2674	1.0	14.1	6.2	0.05994	0.02622	0.0758	0.05639
4_1_2	0.58	2121	2121	1.0	11.8	5.5	0.05027	0.02335	0.07443	0.05971	4797	4795	1.0	13.1	6.0	0.05566	0.02545	0.07519	0.05788
4_1_2	0.5	3028	3023	1.0	10.4	5.1	0.04435	0.02162	0.07459	0.06362	7825	7818	1.0	12.1	5.8	0.05129	0.02466	0.07496	0.06016
4_1_2	0.42	5039	5012	0.99	8.8	4.6	0.03774	0.01989	0.07247	0.07256	12864	12830	1.0	10.8	5.6	0.046	0.02385	0.07399	0.0653
4_1_2	0.33	7803	7682	0.98	7.1	4.2	0.0305	0.01793	0.07152	0.08581	20667	20512	0.99	9.4	5.4	0.04019	0.02307	0.07306	0.07366
4_1_2	0.25	14066	13416	0.95	5.2	3.4	0.02272	0.01479	0.07514	0.11301	34733	33928	0.98	7.8	5.2	0.03328	0.02194	0.07388	0.09127
4_1_2	0.17	39720	32858	0.83	3.3	2.5	0.0144	0.01066	0.07935	0.16064	74453	66786	0.9	5.6	4.6	0.02399	0.01974	0.07658	0.13014
4_1_2	0.08	224774	10753	0.05	1.5	1.2	0.00654	0.00523	1.0	0.0	299227	77539	0.26	5.0	4.6	0.02157	0.01938	0.20463	0.34124
3_4_2	1.0	69	69	1.0	18.7	7.7	0.08021	0.03264	0.05999	0.02671	69	69	1.0	18.7	7.7	0.08021	0.03264	0.05999	0.02671
3_4_2	0.92	126	126	1.0	19.1	6.9	0.0814	0.02948	0.063	0.038	195	195	1.0	19.0	7.2	0.08098	0.03055	0.06193	0.03439
3_4_2	0.83	425	425	1.0	16.6	6.7	0.07051	0.02867	0.08392	0.05021	620	620	1.0	17.3	7.0	0.0738	0.02965	0.07701	0.04692
3_4_2	0.75	868	868	1.0	16.0	6.5	0.06797	0.02762	0.08694	0.04576	1488	1488	1.0	16.5	6.8	0.0704	0.02862	0.0828	0.04649
3_4_2	0.67	1411	1411	1.0	14.5	6.2	0.06178	0.02676	0.09039	0.05918	2899	2899	1.0	15.5	6.6	0.0662	0.02806	0.0865	0.05317
3_4_2	0.58	2035	2034	1.0	13.3	5.8	0.05663	0.02465	0.09089	0.05988	4934	4933	1.0	14.6	6.4	0.06225	0.02712	0.08831	0.05607
3_4_2	0.5	2971	2966	1.0	11.3	5.4	0.04843	0.02305	0.09402	0.06837	7905	7899	1.0	13.4	6.2	0.05706	0.02652	0.09045	0.06104
3_4_2	0.42	4415	4388	0.99	9.6	5.0	0.04119	0.0212	0.09373	0.08094	12320	12287	1.0	12.0	6.1	0.0514	0.02589	0.09163	0.06882
3_4_2	0.33	6763	6657	0.98	7.6	4.5	0.03276	0.01935	0.09658	0.10091	19083	18944	0.99	10.5	6.0	0.04485	0.02541	0.09337	0.08158
3_4_2	0.25	12434	11872	0.95	5.6	3.7	0.02431	0.01589	0.09982	0.12872	31517	30816	0.98	8.6	5.7	0.03694	0.02437	0.09585	0.10239
3_4_2	0.17	36818	30481	0.83	3.4	2.7	0.01513	0.01157	0.10588	0.18598	68335	61297	0.9	6.0	5.2	0.02609	0.022	0.10084	0.14998
3_4_2	0.08	216336	13318	0.06	2.1	1.9	0.00941	0.00862	1.0	0.0	284671	74615	0.26	5.3	5.0	0.02311	0.02125	0.26133	0.37018
3_10_1	1.0	26	26	1.0	14.2	5.8	0.06108	0.02506	0.06748	0.03304	26	26	1.0	14.2	5.8	0.06108	0.02506	0.06748	0.03304
3_10_1	0.92	53	53	1.0	17.8	7.4	0.07642	0.03121	0.07781	0.04557	79	79	1.0	16.6	7.1	0.07137	0.03006	0.07441	0.04193
3_10_1	0.83	256	256	1.0	15.8	6.9	0.06743	0.02992	0.09625	0.06959	335	335	1.0	16.0	7.0	0.06836	0.02995	0.0911	0.06476
3_10_1	0.75	495	495	1.0	14.7	6.9	0.06233	0.02893	0.10388	0.057	830	830	1.0	15.2	6.9	0.06477	0.02948	0.09872	0.06054
3_10_1	0.67	872	870	1.0	13.4	6.6	0.05723	0.02783	0.11297	0.06924	1702	1700	1.0	14.3	6.8	0.06091	0.02889	0.10602	0.06551
3_10_1	0.58	1348	1344	1.0	12.8	6.2	0.05468	0.0263	0.12013	0.06927	3050	3044	1.0	13.6	6.6	0.05816	0.02794	0.11225	0.06755
3_10_1	0.5	2068	2058	1.0	11.1	5.9	0.04731	0.02521	0.12425	0.0814	5118	5102	1.0	12.6	6.4	0.05378	0.02739	0.11709	0.07368
3_10_1	0.42	3229	3200	0.99	9.7	5.7	0.04146	0.0241	0.13068	0.09352	8347	8302	0.99	11.5	6.3	0.04903	0.02685	0.12233	0.08216
3_10_1	0.33	5202	5092	0.98	7.6	5.1	0.03277	0.02174	0.13606	0.11421	13549	13394	0.99	10.0	6.2	0.04285	0.02624	0.12755	0.09585
3_10_1	0.25	10124	9505	0.94	5.6	4.3	0.0242	0.01851	0.14746	0.15459	23673	22899	0.97	8.2	5.9	0.03511	0.02509	0.13581	0.12405
3_10_1	0.17	31334	24639	0.79	3.5	3.2	0.01535	0.01403	0.16289	0.22921	55007	47538	0.86	5.8	5.2	0.02487	0.02242	0.14985	0.18662
3_10_1	0.08	241040	19927	0.08	3.1	3.2	0.01404	0.01455	1.0	0.0	296047	67465	0.23	5.0	4.9	0.02167	0.021	0.40096	0.41829
3_5_1	1.0	22	22	1.0	13.6	6.1	0.05929	0.02662	0.06013	0.02788	22	22	1.0	13.6	6.1	0.05929	0.02662	0.06013	0.02788
3_5_1	0.92	44	44	1.0	17.9	7.0	0.07671	0.02983	0.07096	0.03316	66	66	1.0	16.5	6.9	0.0709	0.02977	0.06735	0.0317
3_5_1	0.83	249	249	1.0	14.9	6.5	0.0637	0.02786	0.09046	0.05401	315	315	1.0	15.2	6.6	0.06521	0.02837	0.08561	0.05099
3_5_1	0.75	479	478	1.0	14.2	6.4	0.06029	0.02715	0.09935	0.04742	794	793	1.0	14.6	6.5	0.06224	0.02773	0.09389	0.0493
3_5_1	0.67	897	896	1.0	12.8	6.2	0.05458	0.02596	0.10843	0.06255	1691	1689	1.0	13.7	6.4	0.05818	0.02707	0.1016	0.05716
3_5_1	0.58	1379	1377	1.0	12.1	5.8	0.05143	0.02453	0.11373	0.06523	3070	3066	1.0	12.9	6.2	0.05515	0.02617	0.10705	0.0612
3_5_1	0.5	2212	2206	1.0	10.5	5.4	0.04493	0.02291	0.11741	0.07464	5282	5272	1.0	11.9	6.0	0.05087	0.02536	0.11138	0.06734
3_5_1	0.42	3358	3326	0.99	8.9	5.0	0.0382	0.02118	0.12038	0.08787	8640	8598	1.0	10.8	5.8	0.04597	0.02462	0.11486	0.07607
3_5_1	0.33	5513	5382	0.98	7.0	4.5	0.03001	0.01914	0.12621	0.11249	14153	13980	0.99	9.3	5.6	0.03983	0.02396	0.11923	0.09197
3_5_1	0.25	10724	10052	0.94	5.1	3.7	0.02221	0.01602	0.13471	0.14833	24877	24032	0.97	7.6	5.3	0.03246	0.02273	0.12571	0.11908
3_5_1	0.17	33306	26093	0.78	3.2	2.7	0.01398	0.01181	0.14582	0.21748	58183	50125	0.86	5.3	4.7	0.02284	0.02014	0.13618	0.17754
3_5_1	0.08	252919	18738	0.07	2.5	2.4	0.01129	0.01053	1.0	0.0	311102	68863	0.22	4.5	4.4	0.0197	0.01876	0.37123	0.41321
3_2_2	1.0	54	54	1.0	17.8	7.7	0.07609	0.03264	0.06018	0.04432	54	54	1.0	17.8	7.7	0.07609	0.03264	0.06018	0.04432
3_2_2	0.92	107	107	1.0	18.9	6.6	0.08076	0.02794	0.06201	0.03478	161	161	1.0	18.5	7.0	0.0792	0.02958	0.0614	0.03811
3_2_2	0.83	399	399	1.0	15.7	6.6	0.06621	0.02814	0.07679	0.04636	560	560	1.0	16.5	6.9	0.06994	0.02913	0.07236	0.04466
3_2_2	0.75	795	794	1.0	14.9	6.1	0.06321	0.02556	0.07982	0.04631	1355	1354	1.0	15.5	6.5	0.066	0.02729	0.07673	0.04577
3_2_2	0.67	1408	1408	1.0	13.5	6.0	0.05739	0.02555	0.07724	0.0529	2763	2762	1.0	14.5	6.3	0.06161	0.02676	0.07699	0.04953
3_2_2	0.58	2122	2120	1.0	12.2	5.5	0.05214	0.02334	0.07701	0.05543	4885	4882	1.0	13.5	6.1	0.0575	0.02576	0.077	0.05217
3_2_2	0.5	3168	3164	1.0	10.4	5.1	0.04465	0.02184	0.08018	0.06712	8053	8046	1.0	12.3	5.9	0.05244	0.02509	0.07825	0.05852
3_2_2	0.42	4905	4873	0.99	8.9	4.6	0.03827	0.01967	0.07694	0.07384	12958	12919	1.0	11.0	5.7	0.0471	0.02419	0.07776	0.06473
3_2_2	0.33	7674	7560	0.99	7.1	4.2	0.0308	0.01812	0.07675	0.08824	20632	20479	0.99	9.6	5.5	0.04108	0.0235	0.07739	0.07428
3_2_2	0.25	14131	13454	0.95	5.3	3.5	0.02296	0.01487	0.08212	0.11756	34763	33933	0.98	7.9	5.3	0.03389	0.02235	0.07926	0.09389
3_2_2	0.17	40314	33258	0.82	3.3	2.5	0.01448	0.0108	0.08768	0.17089	75077	67191	0.89	5.6	4.7	0.02428	0.02011	0.08343	0.13757
3_2_2	0.08	230958	12112	0.05	1.7	1.4	0.00755	0.00624	1.0	0.0	306035	79303	0.26	5.0	4.6	0.02173	0.01961	0.22342	0.3532
3_3_1	1.0	23	23	1.0	12.8	5.5	0.0555	0.02433	0.06485	0.04632	23	23	1.0	12.8	5.5	0.0555	0.02433	0.06485	0.04632
3_3_1	0.92	41	41	1.0	17.9	6.9	0.07616	0.02973	0.0702	0.03097	64	64	1.0	16.1	6.8	0.06873	0.02946	0.06827	0.03694
3_3_1	0.83	224	224	1.0	14.3	6.1	0.06112	0.02615	0.08443	0.05778	288	288	1.0	14.7	6.3	0.06281	0.02705	0.08084	0.05421
3_3_1	0.75	461	461	1.0	13.5	6.0	0.05739	0.02535	0.09269	0.04531	749	749	1.0	13.9	6.2	0.05947	0.02614	0.08813	0.04923
3_3_1	0.67	886	885	1.0	12.0	5.7	0.0511	0.02409	0.09872	0.05815	1635	1634	1.0	12.9	6.0	0.05494	0.02539	0.09387	0.05448
3_3_1	0.58	1436	1435	1.0	11.1	5.3	0.04712	0.02243	0.10335	0.06884	3071	3069	1.0	12.0	5.7	0.05128	0.02436	0.0983	0.06179
3_3_1	0.5	2244	2240	1.0	9.7	5.0	0.04121	0.02119	0.10564	0.07498	5315	5309	1.0	11.0	5.6	0.04703	0.02361	0.1014	0.06776
3_3_1	0.42	3522	3489	0.99	8.1	4.5	0.03469	0.01909	0.10728	0.08622	8837	8798	1.0	9.9	5.4	0.04214	0.02274	0.10373	0.07567
3_3_1	0.33	5927	5778	0.97	6.4	4.0	0.0275	0.01713	0.10881	0.10237	14764	14576	0.99	8.5	5.2	0.03634	0.0219	0.10574	0.08727
3_3_1	0.25	11643	10871	0.93	4.7	3.4	0.02049	0.01448	0.11771	0.14049	26407	25447	0.96	6.9	4.8	0.02957	0.02064	0.11086	0.11327
3_3_1	0.17	35955	27939	0.78	3.0	2.4	0.01293	0.01031	0.12744	0.20553	62362	53386	0.86	4.8	4.2	0.02086	0.0181	0.11954	0.1682
3_3_1	0.08	269328	17432	0.06	2.0	1.8	0.00906	0.00781	1.0	0.0	331690	70818	0.21	4.1	4.0	0.01795	0.01697	0.33626	0.40642
3_1_2	1.0	65	65	1.0	16.9	6.8	0.07153	0.02858	0.07096	0.0627	65	65	1.0	16.9	6.8	0.07153	0.02858	0.07096	0.0627
3_1_2	0.92	120	120	1.0	18.2	6.7	0.07751	0.0277	0.06457	0.04309	185	185	1.0	17.8	6.7	0.07541	0.02808	0.06681	0.05077
3_1_2	0.83	414	414	1.0	15.2	6.7	0.06409	0.0282	0.07631	0.05239	599	599	1.0	16.0	6.8	0.06759	0.02862	0.07338	0.05204
3_1_2	0.75	834	834	1.0	14.6	6.2	0.06172	0.02588	0.07783	0.04879	1433	1433	1.0	15.2	6.5	0.06417	0.02721	0.07597	0.05021
3_1_2	0.67	1447	1447	1.0	13.2	5.9	0.05614	0.02503	0.07266	0.05191	2880	2880	1.0	14.2	6.3	0.06014	0.02644	0.0743	0.05109
3_1_2	0.58	2185	2183	1.0	11.9	5.5	0.05061	0.02326	0.07286	0.05588	5065	5063	1.0	13.2	6.1	0.05603	0.02555	0.07368	0.05321
3_1_2	0.5	3352	3349	1.0	10.3	5.0	0.04393	0.02146	0.07362	0.06425	8417	8412	1.0	12.0	5.8	0.05121	0.02472	0.07366	0.05785
3_1_2	0.42	5321	5289	0.99	8.8	4.6	0.03765	0.01967	0.07048	0.07199	13738	13701	1.0	10.8	5.6	0.04598	0.02384	0.07243	0.0637
3_1_2	0.33	8241	8109	0.98	7.0	4.1	0.03023	0.01772	0.06895	0.08572	21979	21810	0.99	9.4	5.4	0.04012	0.02306	0.07113	0.07269
3_1_2	0.25	14884	14176	0.95	5.2	3.4	0.02258	0.01472	0.07335	0.113	36863	35986	0.98	7.7	5.2	0.03321	0.02193	0.07201	0.09074
3_1_2	0.17	41913	34549	0.82	3.2	2.4	0.01426	0.01061	0.07725	0.1627	78776	70535	0.9	5.5	4.6	0.02393	0.01976	0.07457	0.13104
3_1_2	0.08	238666	10399	0.04	1.5	1.2	0.00652	0.00525	1.0	0.0	317442	80934	0.25	5.0	4.6	0.02169	0.01943	0.19348	0.33297
3_7_1	1.0	25	25	1.0	13.7	5.8	0.05916	0.02582	0.06076	0.03184	25	25	1.0	13.7	5.8	0.05916	0.02582	0.06076	0.03184
3_7_1	0.92	54	54	1.0	18.0	7.1	0.07588	0.0295	0.07814	0.0394	79	79	1.0	16.7	6.9	0.07059	0.02929	0.07264	0.03786
3_7_1	0.83	247	247	1.0	15.5	6.6	0.06586	0.02788	0.09172	0.0563	326	326	1.0	15.8	6.7	0.067	0.02826	0.0871	0.05301
3_7_1	0.75	482	481	1.0	14.6	6.5	0.06198	0.02741	0.10377	0.04829	808	807	1.0	15.0	6.6	0.06401	0.02785	0.09704	0.05088
3_7_1	0.67	909	908	1.0	13.2	6.6	0.05617	0.02806	0.11195	0.06576	1717	1715	1.0	14.1	6.7	0.05986	0.02822	0.10493	0.05968
3_7_1	0.58	1377	1376	1.0	12.4	5.9	0.05267	0.02509	0.1183	0.07028	3094	3091	1.0	13.3	6.4	0.05666	0.02711	0.11088	0.06494
3_7_1	0.5	2113	2106	1.0	10.9	5.7	0.04646	0.0243	0.12291	0.0792	5207	5197	1.0	12.3	6.2	0.05253	0.02648	0.11576	0.0713
3_7_1	0.42	3285	3258	0.99	9.3	5.2	0.04005	0.02245	0.12639	0.08947	8492	8455	1.0	11.2	6.1	0.04772	0.02573	0.11985	0.07897
3_7_1	0.33	5352	5229	0.98	7.4	4.8	0.03181	0.02055	0.13284	0.11337	13844	13684	0.99	9.7	5.9	0.04164	0.0251	0.12482	0.09382
3_7_1	0.25	10312	9669	0.94	5.5	4.1	0.0236	0.01752	0.143	0.15217	24156	23353	0.97	8.0	5.6	0.03417	0.02398	0.13234	0.12176
3_7_1	0.17	32138	25253	0.79	3.3	3.0	0.01462	0.01281	0.15524	0.22376	56294	48606	0.86	5.6	5.0	0.02401	0.02138	0.14424	0.18239
3_7_1	0.08	245131	19478	0.08	2.9	2.9	0.01294	0.01279	1.0	0.0	301425	68084	0.23	4.8	4.7	0.02085	0.01995	0.38906	0.41632
4_1_1	1.0	25	25	1.0	12.1	4.4	0.05072	0.01738	0.05955	0.02883	25	25	1.0	12.1	4.4	0.05072	0.01738	0.05955	0.02883
4_1_1	0.92	41	41	1.0	15.3	6.3	0.06607	0.02674	0.06397	0.02752	66	66	1.0	14.1	5.9	0.06026	0.02465	0.0623	0.02789
4_1_1	0.83	200	200	1.0	12.6	5.9	0.05319	0.02515	0.07396	0.0497	266	266	1.0	13.0	5.9	0.05494	0.02517	0.07107	0.04551
4_1_1	0.75	417	417	1.0	11.5	5.5	0.0487	0.02322	0.08312	0.05893	683	683	1.0	12.0	5.7	0.05113	0.02417	0.07843	0.05439
4_1_1	0.67	834	833	1.0	10.7	5.2	0.04557	0.02166	0.08151	0.05766	1517	1516	1.0	11.3	5.5	0.04808	0.02299	0.08012	0.05621
4_1_1	0.58	1491	1489	1.0	9.5	4.7	0.04048	0.01961	0.08369	0.06201	3008	3005	1.0	10.4	5.2	0.04431	0.02171	0.08189	0.05918
4_1_1	0.5	2266	2258	1.0	8.4	4.5	0.03609	0.01914	0.07897	0.06391	5274	5263	1.0	9.6	5.0	0.04078	0.02104	0.08063	0.06126
4_1_1	0.42	3808	3770	0.99	7.2	4.2	0.03074	0.01775	0.07995	0.07773	9082	9033	0.99	8.6	4.8	0.03659	0.02035	0.08035	0.06862
4_1_1	0.33	6566	6378	0.97	5.7	3.6	0.02463	0.01558	0.08078	0.09231	15648	15411	0.98	7.4	4.6	0.03164	0.01944	0.08053	0.07928
4_1_1	0.25	12747	11838	0.93	4.3	3.1	0.01851	0.01326	0.08717	0.1239	28395	27249	0.96	6.0	4.3	0.02594	0.01823	0.08341	0.10116
4_1_1	0.17	38440	29590	0.77	2.8	2.2	0.0121	0.00961	0.09825	0.1802	66835	56839	0.85	4.3	3.7	0.01873	0.01598	0.09114	0.14787
4_1_1	0.08	281789	14187	0.05	1.5	1.2	0.00665	0.0053	1.0	0.0	348624	71026	0.2	3.8	3.6	0.01632	0.01527	0.27268	0.3867
3_2_1	1.0	22	22	1.0	13.6	6.2	0.0569	0.02541	0.06059	0.04498	22	22	1.0	13.6	6.2	0.0569	0.02541	0.06059	0.04498
3_2_1	0.92	44	44	1.0	17.6	6.4	0.0754	0.02731	0.07254	0.03527	66	66	1.0	16.3	6.6	0.06923	0.02791	0.06855	0.03884
3_2_1	0.83	214	214	1.0	13.5	6.2	0.05754	0.02644	0.08002	0.05455	280	280	1.0	14.2	6.4	0.0603	0.02721	0.07731	0.05145
3_2_1	0.75	417	417	1.0	12.4	5.8	0.05257	0.02407	0.08873	0.0498	697	697	1.0	13.1	6.1	0.05567	0.02564	0.08415	0.05074
3_2_1	0.67	908	908	1.0	11.3	5.4	0.04797	0.02256	0.09172	0.05839	1605	1605	1.0	12.1	5.8	0.05132	0.02424	0.08843	0.05531
3_2_1	0.58	1421	1416	1.0	10.2	4.9	0.04329	0.02077	0.0901	0.05822	3026	3021	1.0	11.2	5.5	0.04755	0.02303	0.08921	0.05669
3_2_1	0.5	2308	2304	1.0	9.0	4.7	0.03852	0.01995	0.09254	0.07047	5334	5325	1.0	10.2	5.3	0.04364	0.0222	0.09065	0.06304
3_2_1	0.42	3716	3678	0.99	7.6	4.3	0.03258	0.01819	0.09454	0.08476	9050	9003	0.99	9.2	5.0	0.03912	0.02136	0.09224	0.07272
3_2_1	0.33	6378	6218	0.97	6.0	3.8	0.02584	0.01612	0.09433	0.09922	15428	15221	0.99	7.9	4.8	0.0337	0.02046	0.09309	0.08456
3_2_1	0.25	12470	11627	0.93	4.5	3.2	0.01944	0.01369	0.10189	0.132	27898	26848	0.96	6.4	4.5	0.02752	0.01919	0.0969	0.10779
3_2_1	0.17	38196	29519	0.77	2.8	2.3	0.01241	0.00985	0.11387	0.19622	66094	56367	0.85	4.5	4.0	0.01961	0.01683	0.10579	0.16052
3_2_1	0.08	282037	16161	0.06	1.8	1.5	0.00788	0.00651	1.0	0.0	348131	72528	0.21	3.9	3.7	0.017	0.01592	0.30504	0.39812
3_1_1	1.0	25	25	1.0	12.4	4.3	0.05265	0.01844	0.05893	0.03254	25	25	1.0	12.4	4.3	0.05265	0.01844	0.05893	0.03254
3_1_1	0.92	42	42	1.0	15.8	6.4	0.06779	0.02721	0.06806	0.0322	67	67	1.0	14.5	5.9	0.06214	0.02526	0.06465	0.03239
3_1_1	0.83	202	202	1.0	12.6	6.0	0.05324	0.02551	0.07532	0.07027	269	269	1.0	13.1	6.0	0.05546	0.02569	0.07267	0.06311
3_1_1	0.75	447	447	1.0	11.5	5.4	0.04897	0.023	0.07881	0.04847	716	716	1.0	12.1	5.7	0.05141	0.02423	0.0765	0.05447
3_1_1	0.67	897	897	1.0	10.7	5.3	0.04546	0.02192	0.08226	0.0574	1613	1613	1.0	11.3	5.5	0.0481	0.02316	0.07971	0.05617
3_1_1	0.58	1537	1534	1.0	9.7	4.8	0.04118	0.02029	0.08027	0.05663	3150	3147	1.0	10.5	5.2	0.04473	0.02208	0.07998	0.05639
3_1_1	0.5	2447	2438	1.0	8.4	4.4	0.03582	0.01882	0.07767	0.06423	5597	5585	1.0	9.6	5.0	0.04084	0.02118	0.07897	0.05994
3_1_1	0.42	4040	3994	0.99	7.1	4.1	0.03057	0.01757	0.07782	0.07696	9637	9579	0.99	8.6	4.8	0.03656	0.02039	0.07849	0.06756
3_1_1	0.33	6890	6691	0.97	5.7	3.6	0.02452	0.01556	0.07817	0.092	16527	16270	0.98	7.4	4.6	0.03161	0.01948	0.07836	0.07854
3_1_1	0.25	13565	12575	0.93	4.2	3.1	0.01839	0.01314	0.08517	0.12472	30092	28845	0.96	6.0	4.3	0.02584	0.01823	0.08133	0.10135
3_1_1	0.17	40640	31085	0.76	2.7	2.2	0.01195	0.00956	0.09592	0.1831	70732	59930	0.85	4.3	3.7	0.01864	0.01598	0.0889	0.14962
3_1_1	0.08	299627	13834	0.05	1.5	1.2	0.00663	0.00529	1.0	0.0	370359	73764	0.2	3.8	3.6	0.01639	0.01532	0.25977	0.38036
4_12_20	1.0	275	275	1.0	27.4	11.4	0.11676	0.04796	0.0599	0.03192	275	275	1.0	27.4	11.4	0.11676	0.04796	0.0599	0.03192
4_12_20	0.92	559	559	1.0	28.5	10.4	0.1207	0.04389	0.06151	0.03533	834	834	1.0	28.1	10.7	0.1194	0.04528	0.06098	0.03423
4_12_20	0.83	1222	1222	1.0	26.7	10.3	0.11292	0.0437	0.06945	0.04128	2056	2056	1.0	27.3	10.5	0.11555	0.04445	0.06601	0.03879
4_12_20	0.75	1684	1684	1.0	24.3	9.8	0.10346	0.04202	0.07326	0.04777	3740	3740	1.0	25.9	10.3	0.11011	0.04378	0.06928	0.04321
4_12_20	0.67	2241	2240	1.0	23.0	9.9	0.09824	0.0425	0.07268	0.05143	5981	5980	1.0	24.8	10.2	0.10566	0.04368	0.07055	0.04649
4_12_20	0.58	2895	2895	1.0	20.5	9.2	0.08765	0.0397	0.07461	0.05803	8876	8875	1.0	23.4	10.1	0.09979	0.04325	0.07188	0.05057
4_12_20	0.5	3579	3573	1.0	18.0	8.9	0.07728	0.03816	0.07451	0.06518	12455	12448	1.0	21.9	10.1	0.09333	0.04307	0.07263	0.05517
4_12_20	0.42	4718	4703	1.0	15.4	8.2	0.06642	0.03546	0.07544	0.07374	17173	17151	1.0	20.1	10.0	0.08595	0.04284	0.0734	0.06084
